,image,pred,actual,group,spurious,correct,caption
16057,178828.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
16058,178829.jpg,0,0,1,1,1,actor attends a press conference to promote his latest film.
16059,178830.jpg,0,0,0,0,1,actor with her hair in a bob.
16060,178831.jpg,0,0,1,1,1,actor at the premiere of comedy.
16061,178832.jpg,0,0,1,1,1,actor in a scene from the movie.
16062,178833.jpg,0,0,1,1,1,american football player was suspended for the first games of the season.
16063,178834.jpg,0,0,1,1,1,golfer smiles after winning the golf tournament.
16064,178835.jpg,0,0,0,0,1,actor in a car with her hair in a ponytail.
16065,178836.jpg,0,1,3,1,0,actor at the premiere of romantic comedy film.
16066,178837.jpg,0,0,1,1,1,actor in a publicity still for the film.
16067,178838.jpg,0,0,0,0,1,actor at the premiere of romantic comedy film.
16068,178839.jpg,0,0,1,1,1,rhythm and blues artist at awards.
16069,178840.jpg,0,0,0,0,1,"actor is a model , actress and model."
16070,178841.jpg,0,0,0,0,1,actor in a promotional portrait.
16071,178842.jpg,0,0,0,0,1,actor is the face of person.
16072,178843.jpg,0,0,0,0,1,i want my hair like this !.
16073,178844.jpg,0,0,1,1,1,football player has been suspended by the club.
16074,178845.jpg,0,0,1,1,1,"person , who was a member of the band , died at age."
16075,178846.jpg,0,0,0,0,1,actor arrives at the premiere.
16076,178847.jpg,0,0,0,0,1,a woman with colourful face paint.
16077,178848.jpg,0,0,0,0,1,actor arrives at the premiere.
16078,178849.jpg,0,0,0,0,1,actor arrives at the premiere.
16079,178850.jpg,0,0,0,0,1,person is a model and actress.
16080,178851.jpg,0,0,1,1,1,actor at the premiere of thriller film.
16081,178852.jpg,0,0,1,1,1,tennis player reacts during the men 's singles second round match against tennis player on day.
16082,178853.jpg,0,0,0,0,1,actor at the premiere of film.
16083,178854.jpg,0,0,1,1,1,actor who plays film character in the film.
16084,178855.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
16085,178856.jpg,1,1,2,0,1,actor at the premiere of comedy film.
16086,178857.jpg,1,1,3,1,1,"person , a former member , is pictured."
16087,178858.jpg,1,1,2,0,1,actor as film character in the movie.
16088,178859.jpg,0,0,1,1,1,actor at the premiere of thriller film.
16089,178860.jpg,0,0,1,1,1,actor - i 'm not a fan of the actor but i love his hair.
16090,178861.jpg,0,0,1,1,1,pop artist performs at the concert.
16091,178862.jpg,0,0,0,0,1,actor is the face of the new campaign.
16092,178863.jpg,0,0,0,0,1,a woman with long hair.
16093,178864.jpg,0,0,1,1,1,"person , the former head , is seen."
16094,178865.jpg,1,1,2,0,1,i want my hair to look like this !.
16095,178866.jpg,0,0,0,0,1,actor was the first person to be named person.
16096,178867.jpg,0,0,0,0,1,actor in a promotional portrait.
16097,178868.jpg,0,0,0,0,1,actor at the premiere of thriller film.
16098,178869.jpg,0,0,1,1,1,actor attends the world premiere.
16099,178870.jpg,0,0,1,1,1,"person , who was arrested after a fight with a woman."
16100,178871.jpg,0,0,1,1,1,the most popular actors of the 2000s.
16101,178872.jpg,0,0,0,0,1,person is a model and actress.
16102,178873.jpg,0,0,1,1,1,actor at the premiere of thriller film.
16103,178874.jpg,0,0,1,1,1,actor is shown in court.
16104,178875.jpg,1,1,2,0,1,actor at the premiere of science fiction film.
16105,178876.jpg,0,0,1,1,1,"person , was a resident."
16106,178877.jpg,0,0,0,0,1,"person , who is now a mum to person , said she was."
16107,178878.jpg,0,0,0,0,1,"person , a model and actress , has been named the winner of contest."
16108,178879.jpg,0,0,0,0,1,"person , the model and presenter of show."
16109,178880.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
16110,178881.jpg,0,1,2,0,0,actor arrives at the premiere.
16111,178882.jpg,0,0,0,0,1,"person , pictured as a child , was a very shy girl."
16112,178883.jpg,0,1,3,1,0,"person , a young man with a long , curly hair."
16113,178884.jpg,0,0,1,1,1,person reacts after a play during the first half of a college basketball game against american football team.
16114,178885.jpg,0,0,1,1,1,"person , who was the first person to be elected president , was a man of many talents."
16115,178886.jpg,0,0,0,0,1,"person , a native , is a model and actress."
16116,178887.jpg,1,1,2,0,1,actor in a promotional portrait.
16117,178888.jpg,0,0,0,0,1,"person , a former contestant , is shown in this undated file photo."
16118,178889.jpg,0,0,0,0,1,actor at the premiere of comedy.
16119,178890.jpg,0,0,1,1,1,"person , a student , was one of the students who were suspended."
16120,178891.jpg,0,0,0,0,1,"person , a native , is the first person to be diagnosed with the condition."
16121,178892.jpg,0,0,0,0,1,person is a model and actress.
16122,178893.jpg,0,0,0,0,1,actor at the premiere of thriller film.
16123,178894.jpg,0,0,1,1,1,football player has been named as the player of the month for october.
16124,178895.jpg,0,0,1,1,1,"person , a former judge , is suing the government over his decision to allow him to retire."
16125,178896.jpg,0,0,0,0,1,person is a model and actress.
16126,178897.jpg,0,0,0,0,1,olympic athlete with her gold medal.
16127,178898.jpg,0,0,1,1,1,actor at the premiere of science fiction film.
16128,178899.jpg,0,0,0,0,1,actor is a model and actress.
16129,178900.jpg,0,0,1,1,1,hip hop artist attends the premiere.
16130,178901.jpg,0,0,0,0,1,"person , a former contestant , has been named person."
16131,178902.jpg,1,1,2,0,1,the new face of person.
16132,178903.jpg,0,0,0,0,1,person is a singer - songwriter and actress.
16133,178904.jpg,0,0,1,1,1,actor attends the opening night.
16134,178905.jpg,1,1,2,0,1,person is a model and actress.
16135,178906.jpg,0,0,1,1,1,american football player watches the game from the sideline.
16136,178907.jpg,0,0,1,1,1,i 'm not a fan of the hair but i love the eyes.
16137,178908.jpg,1,0,0,0,0,actor with a wavy hairstyle.
16138,178909.jpg,0,0,0,0,1,actor is the face of beauty.
16139,178910.jpg,0,0,1,1,1,actor at the premiere of comedy.
16140,178911.jpg,0,0,1,1,1,actor at the premiere of thriller film.
16141,178912.jpg,0,0,1,1,1,actor at the premiere of thriller film.
16142,178913.jpg,0,0,1,1,1,football player is the only player to have been named in the squad.
16143,178914.jpg,0,0,1,1,1,"person , a former police officer , is shown in this undated file photo."
16144,178915.jpg,1,1,2,0,1,a young girl looks at the camera.
16145,178916.jpg,0,0,1,1,1,"actor , the man who played person in the movie."
16146,178917.jpg,0,0,0,0,1,short hair with a twist.
16147,178918.jpg,0,0,1,1,1,person has been a driver for years.
16148,178919.jpg,0,0,1,1,1,person is the face of a man who has been battling cancer.
16149,178920.jpg,0,0,0,0,1,actor is the face of person.
16150,178921.jpg,0,0,0,0,1,actor with a bob hairstyle.
16151,178922.jpg,1,0,0,0,0,"actor , the most beautiful woman in the world."
16152,178923.jpg,0,0,1,1,1,actor is a man of many talents.
16153,178924.jpg,1,1,2,0,1,actor is the face of person.
16154,178925.jpg,0,0,1,1,1,"actor , the man behind the voices."
16155,178926.jpg,0,0,1,1,1,hard rock artist at the premiere.
16156,178927.jpg,0,0,0,0,1,"person , who was born and raised , said she was shocked when she saw the video."
16157,178928.jpg,0,0,0,0,1,actor is a model and actress.
16158,178929.jpg,0,0,1,1,1,portrait of a young man.
16159,178930.jpg,0,0,1,1,1,person is a senior and senior.
16160,178931.jpg,1,1,2,0,1,"actor is a model , actress and model."
16161,178932.jpg,0,1,3,1,0,football player is the latest player to be linked with a move.
16162,178933.jpg,0,0,1,1,1,actor as person in the tv series.
16163,178934.jpg,0,0,0,0,1,i want my hair to look like this !.
16164,178935.jpg,0,0,1,1,1,"actor , the face of beauty."
16165,178936.jpg,0,0,0,0,1,actor in a promotional portrait.
16166,178937.jpg,1,1,2,0,1,actor with a wavy hairstyle.
16167,178938.jpg,0,0,1,1,1,"person , who was the first person to be diagnosed with the condition , has been battling cancer."
16168,178939.jpg,0,0,0,0,1,"actor , the daughter of blues artist , was a singer and actress."
16169,178940.jpg,0,0,0,0,1,actor at the premiere of romantic comedy film.
16170,178941.jpg,0,0,1,1,1,actor attends the opening night.
16171,178942.jpg,0,0,1,1,1,"person , a man who was shot in the head."
16172,178943.jpg,0,0,0,0,1,person is one of the players who could be included in the squad.
16173,178944.jpg,0,0,1,1,1,"person , a retired teacher , is a former teacher."
16174,178945.jpg,0,0,1,1,1,"person , who is the new captain , wears a pink hat."
16175,178946.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
16176,178947.jpg,0,0,0,0,1,i love the color of her hair.
16177,178948.jpg,0,0,1,1,1,actor as tv character in tv drama.
16178,178949.jpg,0,0,0,0,1,"person , a former contestant , is now a contestant."
16179,178950.jpg,0,0,0,0,1,"person , who was born with a rare genetic condition , said she was shocked to see the damage to her face."
16180,178951.jpg,0,0,0,0,1,how to grow a natural hair.
16181,178952.jpg,0,0,0,0,1,actor at the premiere of thriller film.
16182,178953.jpg,0,0,1,1,1,actor is a man of many talents.
16183,178954.jpg,1,1,2,0,1,actor at the premiere of comedy film.
16184,178955.jpg,0,0,0,0,1,actor at the premiere of romantic comedy film.
16185,178956.jpg,0,0,0,0,1,"person , who was born with a rare genetic condition , has been battling cancer."
16186,178957.jpg,1,1,2,0,1,i want my hair like this !.
16187,178958.jpg,0,0,0,0,1,actor with a curly hairstyle.
16188,178959.jpg,0,0,1,1,1,"person , a man with a bald head."
16189,178960.jpg,0,0,0,0,1,"person , who was the first person to be diagnosed with the condition , has been battling it for years."
16190,178961.jpg,0,0,0,0,1,"person , pictured in a photograph , was a former teacher."
16191,178962.jpg,0,0,1,1,1,"person , who was arrested by police on charges of driving under the influence of intoxicating liquor , was also arrested by police on sunday."
16192,178963.jpg,0,0,1,1,1,actor at the premiere of comedy.
16193,178964.jpg,0,0,0,0,1,"person , pictured with her hair cut short , has been battling cancer."
16194,178965.jpg,0,0,1,1,1,actor who plays the role of film character in the film.
16195,178966.jpg,0,0,1,1,1,olympic athlete reacts after winning the men 's singles final match against olympic athlete during day.
16196,178967.jpg,0,0,0,0,1,"person , a student , is a graduate."
16197,178968.jpg,0,0,0,0,1,"person , who was the first person to be diagnosed with the condition , said she was."
16198,178969.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
16199,178970.jpg,0,0,1,1,1,person is a man of many talents.
16200,178971.jpg,1,1,2,0,1,"actor , the daughter of actor , is a model and actress."
16201,178972.jpg,0,0,0,0,1,olympic athlete smiles during a press conference.
16202,178973.jpg,0,0,1,1,1,actor during an interview with comedian.
16203,178974.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
16204,178975.jpg,0,0,0,0,1,actor is the new face of person.
16205,178976.jpg,0,0,0,0,1,actor arrives at the premiere.
16206,178977.jpg,0,0,0,0,1,actor at the premiere of thriller film.
16207,178978.jpg,0,0,1,1,1,"person , who was the first person to be born in the year he was born."
16208,178979.jpg,0,0,1,1,1,actor is the new face of person.
16209,178980.jpg,0,0,0,0,1,"actor , the girl who played person in the film."
16210,178981.jpg,0,0,1,1,1,"person , who was arrested on monday , has been living with his mother."
16211,178982.jpg,1,1,2,0,1,"actor is a model , actress and model."
16212,178983.jpg,0,0,0,0,1,"tennis player , who is the new face of the women 's tennis team , has been working on her hair."
16213,178984.jpg,0,0,0,0,1,"person , who was also the first person to be evicted , said she was shocked by the news."
16214,178985.jpg,0,0,0,0,1,actor is the only girl in history to have had her hair cut.
16215,178986.jpg,0,0,1,1,1,actor is photographed for the observer.
16216,178987.jpg,0,0,0,0,1,actor at the fashion show.
16217,178988.jpg,0,0,0,0,1,"person , who was found with a bullet in her head , has been charged with second - degree murder."
16218,178989.jpg,0,0,1,1,1,actor attends the premiere of film.
16219,178990.jpg,0,0,0,0,1,i want my hair like this !.
16220,178991.jpg,0,0,1,1,1,"person , who was the first person to be evicted from the house , is now living in a-bedroom flat."
16221,178992.jpg,0,0,1,1,1,"actor , the man behind the voices."
16222,178993.jpg,0,0,0,0,1,"actor , who plays person in the film , has been nominated for award."
16223,178994.jpg,1,1,2,0,1,actor at the tennis tournament.
16224,178995.jpg,0,0,0,0,1,actor at the premiere of thriller film.
16225,178996.jpg,0,0,0,0,1,person is a model and actress.
16226,178997.jpg,0,0,1,1,1,actor is a man of many talents.
16227,178998.jpg,1,1,2,0,1,short hairstyles for medium length hair : short hairstyles for medium length hair that are easy to style.
16228,178999.jpg,0,0,1,1,1,actor at the premiere of science fiction film.
16229,179000.jpg,0,0,0,0,1,"person , a former contestant , is shown in this undated photo."
16230,179001.jpg,0,0,1,1,1,i 'm not a huge fan of the hair but i love the style of this man.
16231,179002.jpg,0,0,0,0,1,i love the hair color.
16232,179003.jpg,0,0,0,0,1,"person , who was found in a bathroom with a broken arm , was found by her mother."
16233,179004.jpg,0,0,1,1,1,actor as person in the tv series.
16234,179005.jpg,0,0,1,1,1,actor attends the premiere of the film.
16235,179006.jpg,0,0,0,0,1,"person , who was born and raised , was found wandering the streets."
16236,179007.jpg,0,0,0,0,1,"actor is a model , actress and actress."
16237,179008.jpg,0,0,1,1,1,person is the new face of person.
16238,179009.jpg,0,0,1,1,1,a man with a beard.
16239,179010.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
16240,179011.jpg,0,0,0,0,1,"person , who was attacked by a man , was found by police after she was found with a head injury."
16241,179012.jpg,0,0,1,1,1,tennis player reacts after a point against tennis player during the first round.
16242,179013.jpg,0,0,0,0,1,actor at the premiere of animation film.
16243,179014.jpg,0,0,0,0,1,"actor , who plays person in the film , has died at age."
16244,179015.jpg,0,0,1,1,1,"person , who was the first person to be diagnosed with the disease , died."
16245,179016.jpg,1,0,0,0,0,actor is the face of beauty.
16246,179017.jpg,0,0,1,1,1,american football player speaks to the media during media day.
16247,179018.jpg,1,1,2,0,1,actor is the new face of person.
16248,179019.jpg,1,1,2,0,1,actor - i love her hair like this.
16249,179020.jpg,0,0,1,1,1,person : the man who has been accused of lying about his own past.
16250,179021.jpg,0,0,0,0,1,actor with a long bob.
16251,179022.jpg,0,0,0,0,1,"actor is a singer , actress and model."
16252,179023.jpg,1,1,2,0,1,person is a model and actress.
16253,179024.jpg,0,0,1,1,1,"actor , the man who played the role of person in tv sitcom."
16254,179025.jpg,0,0,1,1,1,actor - the man who played tv character in tv drama.
16255,179026.jpg,0,0,1,1,1,actor at the premiere of thriller film.
16256,179027.jpg,0,0,0,0,1,"politician , the first woman to be elected president."
16257,179028.jpg,1,1,2,0,1,i want my hair like this !.
16258,179029.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
16259,179030.jpg,0,0,0,0,1,actor is a model and actress.
16260,179031.jpg,1,1,2,0,1,person is a model and actress.
16261,179032.jpg,0,0,1,1,1,actor as person in the movie.
16262,179033.jpg,0,0,1,1,1,person at the premiere of thriller film.
16263,179034.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
16264,179035.jpg,0,1,2,0,0,actor with a beautiful face.
16265,179036.jpg,0,0,0,0,1,pop artist with a red lip.
16266,179037.jpg,0,0,1,1,1,actor at the premiere of comedy.
16267,179038.jpg,0,0,0,0,1,actor - i love her hair like this.
16268,179039.jpg,0,1,2,0,0,"actor is a model , actress and actress."
16269,179040.jpg,0,0,1,1,1,basketball player attends the premiere.
16270,179041.jpg,0,0,0,0,1,actor is the face of person.
16271,179042.jpg,0,0,0,0,1,wallpaper probably with a portrait entitled tv character.
16272,179043.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
